ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2018-03-26,07:47,10.28,10.28,10.28,10.28,150,1
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,07:47,72.26,72.38,72.26,72.38,773,14
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2018-03-26,07:47,23.01,23.01,23.01,23.01,338,2
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2018-03-26,07:47,61.18,61.18,61.18,61.18,108,2
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2018-03-26,07:47,87.68,87.68,87.68,87.68,103,1
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2018-03-26,07:47,64.7,64.74,64.66,64.74,587,5
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2018-03-26,07:47,12.48,12.48,12.48,12.48,100,1
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2018-03-26,07:47,17.46,17.465,17.46,17.46,1135,4
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2018-03-26,07:47,154.6,154.7,154.6,154.7,71,2
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2018-03-26,07:47,136,136.1,135.9,136.1,1983,36
"DE0005093108","AAD","AMADEUS FIRE AG","Common stock","EUR",2504879,2018-03-26,07:47,88.6,88.6,88.6,88.6,15,1
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2018-03-26,07:47,162.2,162.7,162.2,162.7,171,5
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2018-03-26,07:47,11.276,11.284,11.268,11.282,20934,22
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2018-03-26,07:47,84.92,85.01,84.92,85.01,3169,14
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2018-03-26,07:47,87.04,87.04,87.04,87.04,221,4
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2018-03-26,07:47,38.25,38.25,38.24,38.24,309,2
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2018-03-26,07:47,52.16,52.22,52.16,52.22,243,3
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2018-03-26,07:47,218.2,218.2,218.2,218.2,50,1
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2018-03-26,07:47,62.06,62.06,62.02,62.02,1749,15
"DE0005492938","MZX","MASTERFLEX O.N.","Common stock","EUR",2504939,2018-03-26,07:47,9,9,9,9,398,1
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2018-03-26,07:47,77.05,77.4,77,77.4,654,20
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,07:47,35.18,35.19,35.18,35.19,477,2
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,07:47,12.98,12.985,12.98,12.985,21782,11
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,07:47,90.52,90.52,90.52,90.52,50,1
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2018-03-26,07:47,15.735,15.735,15.73,15.73,621,3
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2018-03-26,07:47,80.2,80.2,80.08,80.2,1869,23
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,07:47,61,61,60.96,60.96,898,6
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,07:47,81.38,81.38,81.32,81.32,756,10
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2018-03-26,07:47,44.66,44.68,44.66,44.68,253,2
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,07:47,108.2,108.2,108.2,108.2,195,1
"DE0005933972","EXS2","ISHARES TECDAX UCITS ETF","ETF","EUR",2504991,2018-03-26,07:47,23.555,23.555,23.555,23.555,8,1
"DE0005936124","OHB","OHB SE   O.N.","Common stock","EUR",2504994,2018-03-26,07:47,36.5,36.5,36.5,36.5,140,2
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,07:47,79.9,79.9,79.84,79.84,2647,14
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,07:47,104.25,104.25,104.15,104.2,546,3
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,07:47,82.26,82.28,82.26,82.28,210,5
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2018-03-26,07:47,41.62,41.68,41.62,41.68,206,3
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2018-03-26,07:47,34.76,34.76,34.76,34.76,15,1
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,07:47,22.22,22.23,22.22,22.23,1346,3
"DE0006450000","LPK","LPKF LASER+ELECTRON.","Common stock","EUR",2505039,2018-03-26,07:47,8.62,8.62,8.62,8.62,326,1
"DE0006464506","LEI","LEIFHEIT AG O.N.","Common stock","EUR",2505042,2018-03-26,07:47,23.15,23.15,23.15,23.15,166,1
"DE0006569908","MLP","MLP SE  INH. O.N.","Common stock","EUR",2505045,2018-03-26,07:47,4.86,4.86,4.86,4.86,2000,1
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,07:47,76.18,76.18,76.14,76.14,82,3
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2018-03-26,07:47,34.57,34.58,34.57,34.57,463,2
"DE0007010803","RAA","RATIONAL AG","Common stock","EUR",2505070,2018-03-26,07:47,517,517,517,517,1,1
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2018-03-26,07:47,112.2,112.2,112.2,112.2,4,1
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,07:47,19.88,19.885,19.88,19.88,5185,7
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,07:47,66.11,66.16,66.1,66.16,6985,18
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,07:47,84.16,84.16,84.13,84.14,1310,10
"DE0007165631","SRT3","SARTORIUS AG VZO O.N.","Common stock","EUR",2505079,2018-03-26,07:47,114.2,114.2,113.8,114.2,115,3
"DE0007231326","SIX2","SIXT SE ST O.N.","Common stock","EUR",2505085,2018-03-26,07:47,90.9,90.9,90.9,90.9,12,1
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,07:47,101.82,101.84,101.78,101.82,5694,20
"DE0007257503","CEC","CECONOMY AG  ST O.N.","Common stock","EUR",2505090,2018-03-26,07:47,9.32,9.32,9.314,9.314,2999,7
"DE0007276503","YSN","SECUNET SECURITY AG O.N.","Common stock","EUR",2505093,2018-03-26,07:47,86.1,86.7,86.1,86.1,128,5
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2018-03-26,07:47,3.028,3.028,3.028,3.028,600,1
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,07:47,95.8,95.8,95.78,95.78,108,2
"DE0007480204","DEQ","DEUTSCHE EUROSHOP NA O.N.","Common stock","EUR",2505102,2018-03-26,07:47,29.04,29.04,29.02,29.04,3620,9
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,07:47,21.44,21.44,21.42,21.43,12386,25
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,07:47,155.04,155.2,155.02,155.2,1348,18
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2018-03-26,07:47,12.71,12.71,12.71,12.71,35,1
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,07:47,25.56,25.58,25.56,25.58,819,3
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,07:47,181.02,181.06,180.98,181.06,1512,16
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,07:47,184.55,184.6,184.5,184.6,2996,15
"FR0000120628","AXA","AXA S.A. INH.     EO 2,29","Common stock","EUR",2505172,2018-03-26,07:47,21.195,21.195,21.195,21.195,300,1
"GB00B03MLX29","R6C","ROYAL DUTCH SHELL A EO-07","Common stock","EUR",2505360,2018-03-26,07:47,25.605,25.605,25.605,25.605,110,1
"GB00B1XZS820","NGLB","ANGLO AMERICAN DL-,54945","Common stock","EUR",2505363,2018-03-26,07:47,19.074,19.074,19.056,19.06,7371,11
"GB0002875804","BMT","BRIT.AMER.TOBACCO  LS-,25","Common stock","EUR",2505372,2018-03-26,07:47,45,45,45,45,131,1
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2018-03-26,07:47,23.1,23.1,23.1,23.1,235,3
"IE00B441G979","IBCH","ISHSV.MSCI W.EUR HGD ACC","ETF","EUR",2505679,2018-03-26,07:47,48.899,48.899,48.899,48.899,1293,1
"LU0274208692","DBXW","XTR.MSCI WORLD SWAP 1C","ETF","EUR",2505825,2018-03-26,07:47,46.231,46.231,46.231,46.231,9,1
"LU1250154413","ADJ","ADO PROPERTIES S.A. NPV","Common stock","EUR",2506119,2018-03-26,07:47,44.2,44.32,44.2,44.2,1003,7
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2018-03-26,07:47,34.952,34.952,34.952,34.952,100,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,07:47,0.2436,0.2437,0.243,0.2433,23690,5
"NL0011821202","INN1","ING GROEP NV      EO -,01","Common stock","EUR",2506270,2018-03-26,07:47,13.452,13.452,13.452,13.452,3,1
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2018-03-26,07:47,26.53,26.53,26.53,26.53,140,1
"LU0274211217","DBXE","XTR.EURO STOXX 50 1D","ETF","EUR",2506401,2018-03-26,07:47,35.025,35.025,35.025,35.025,2000,2
"US0382221051","AP2","APPLIED MATERIALS INC.","Common stock","EUR",2506435,2018-03-26,07:47,45.73,45.73,45.73,45.73,130,1
"US0846707026","BRYN","BERKSH. H.B NEW DL-,00333","Common stock","EUR",2506447,2018-03-26,07:47,157.67,157.67,157.67,157.67,67,1
"US30303M1027","FB2A","FACEBOOK INC.A DL-,000006","Common stock","EUR",2506484,2018-03-26,07:47,123.45,123.67,123.31,123.45,2760,12
"US90184L1026","TWR","TWITTER INC.   DL-,000005","Common stock","EUR",2506580,2018-03-26,07:47,25.3,25.3,25.2,25.2,200,2
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2018-03-26,07:47,14.745,14.75,14.745,14.75,223,3
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,07:47,32.13,32.15,32.1,32.125,1766,7
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,07:47,32.895,32.895,32.88,32.88,1331,4
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0,20","Common stock","EUR",2504244,2018-03-26,07:48,56.2,56.2,56.2,56.2,800,1
"LU0838782315","XDDX","XTR.DAX INCOME 1D","ETF","EUR",2504277,2018-03-26,07:48,105.16,105.16,105.16,105.16,96,1
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2018-03-26,07:48,134.2,134.2,134.1,134.1,385,2
"DE000A0F5UH1","ISPA","IS.S.GL.SE.D.100 U.ETF A.","ETF","EUR",2504305,2018-03-26,07:48,25.39,25.39,25.39,25.39,390,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,07:48,36.19,36.19,36.19,36.19,37,1
"DE000A0KRJ85","OD7R","ETFS COM.SEC.DZ06/UN.SUGA","ETC","EUR",2504367,2018-03-26,07:48,6.338,6.338,6.338,6.338,357,1
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG","Common stock","EUR",2504379,2018-03-26,07:48,12.2,12.2,12.2,12.2,110,1
"DE000A0LD6E6","GXI","GERRESHEIMER AG","Common stock","EUR",2504380,2018-03-26,07:48,66.4,66.4,66.4,66.4,55,1
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.","Common stock","EUR",2504401,2018-03-26,07:48,9.03,9.03,9.03,9.03,549,1
"DE000A0V9Y81","4RUH","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504425,2018-03-26,07:48,2.3196,2.3196,2.3196,2.3196,103,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2018-03-26,07:48,16.945,16.955,16.93,16.93,6821,11
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2018-03-26,07:48,24.46,24.5,24.44,24.48,2965,7
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2018-03-26,07:48,48.14,48.14,48.14,48.14,117,1
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,07:48,196.3,196.3,196.2,196.2,642,6
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2018-03-26,07:48,39.11,39.12,39.1,39.12,4950,16
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2018-03-26,07:48,70.74,70.74,70.74,70.74,90,3
"DE000A1TNUT7","DBAN","DT.BETEILIG.AG   NA O.N.","Common stock","EUR",2504519,2018-03-26,07:48,40.15,40.15,40.15,40.15,6,1
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.","Common stock","EUR",2504531,2018-03-26,07:48,14,14,13.92,13.92,2032,13
"DE000A12UKK6","RKET","ROCKET INTERNET SE","Common stock","EUR",2504560,2018-03-26,07:48,24.96,25,24.96,25,141,2
"DE000A12UPJ7","PAL","PANTAFLIX AG  INH. O.N.","Common stock","EUR",2504564,2018-03-26,07:48,112,112,110,110.5,713,9
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2018-03-26,07:48,38.51,38.51,38.49,38.49,203,3
"DE000A2DAM03","AAG","AUMANN AG","Common stock","EUR",2504639,2018-03-26,07:48,54.3,54.4,54.3,54.3,170,3
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2018-03-26,07:48,81.88,81.95,81.88,81.9,4274,19
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2018-03-26,07:48,90.89,90.91,90.85,90.85,1314,17
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2018-03-26,07:48,11.154,11.172,11.15,11.164,12599,29
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2018-03-26,07:48,8.926,8.927,8.918,8.918,9618,16
"DE000FTG1111","FTK","FINTECH GROUP AG  NA O.N.","Common stock","EUR",2504808,2018-03-26,07:48,27.65,27.65,27.6,27.65,523,4
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2018-03-26,07:48,10.29,10.29,10.28,10.28,1452,5
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,07:48,72.38,72.38,72.38,72.38,41,2
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2018-03-26,07:48,23.01,23.01,22.96,22.96,1785,7
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2018-03-26,07:48,61.18,61.18,61.18,61.18,14,1
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2018-03-26,07:48,87.66,87.66,87.56,87.62,190,5
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2018-03-26,07:48,64.8,64.82,64.8,64.82,489,5
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2018-03-26,07:48,12.485,12.5,12.485,12.495,862,5
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2018-03-26,07:48,64.42,64.46,64.42,64.42,338,4
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2018-03-26,07:48,17.47,17.47,17.47,17.47,636,1
"DE000VTG9999","VT9","VTG AG O.N.","Common stock","EUR",2504857,2018-03-26,07:48,45.45,45.45,45.45,45.45,31,1
"DE000WACK012","WAC","WACKER NEUSON SE NA O.N.","Common stock","EUR",2504858,2018-03-26,07:48,28.94,29.1,28.94,29.02,5625,25
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2018-03-26,07:48,154.55,154.7,153.85,153.85,859,14
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2018-03-26,07:48,136.15,136.15,136.05,136.05,258,4
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2018-03-26,07:48,45.1,45.13,45.1,45.13,251,4
"DE0002635307","EXSA","ISH.STOX.EUROPE 600 U.ETF","ETF","EUR",2504871,2018-03-26,07:48,36.155,36.155,36.155,36.155,222,2
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2018-03-26,07:48,52.1,52.1,52.1,52.1,73,1
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2018-03-26,07:48,162.1,162.7,162.1,162.5,184,5
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2018-03-26,07:48,11.278,11.286,11.278,11.28,14339,19
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2018-03-26,07:48,85.03,85.07,85,85.01,1670,17
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2018-03-26,07:48,87.02,87.06,87.02,87.02,186,5
"DE0005232805","BDT","BERTRANDT AG O.N.","Common stock","EUR",2504918,2018-03-26,07:48,94.2,94.2,94.2,94.2,24,1
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2018-03-26,07:48,50.25,50.25,50.25,50.25,249,2
"DE0005403901","CWC","CEWE STIFT.KGAA  O.N.","Common stock","EUR",2504924,2018-03-26,07:48,79.3,79.3,79.3,79.3,102,2
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2018-03-26,07:48,38.27,38.27,38.27,38.27,205,2
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2018-03-26,07:48,52.24,52.3,52.24,52.3,231,5
"DE0005428007","COM","COMDIRECT BANK AG","Common stock","EUR",2504931,2018-03-26,07:48,11.46,11.46,11.46,11.46,100,1
"DE0005437305","COP","COMPUGROUP MED.SE O.N.","Common stock","EUR",2504932,2018-03-26,07:48,43.3,43.3,43.3,43.3,183,1
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2018-03-26,07:48,218.3,218.4,218.3,218.4,254,2
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2018-03-26,07:48,38.5,38.54,38.5,38.54,366,6
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2018-03-26,07:48,62.04,62.04,62.04,62.04,69,2
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2018-03-26,07:48,77.4,77.4,77.4,77.4,47,1
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,07:48,35.2,35.21,35.19,35.19,2005,9
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,07:48,12.985,12.99,12.98,12.98,20707,15
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,07:48,90.52,90.6,90.52,90.6,82,5
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2018-03-26,07:48,65.7,65.7,65.7,65.7,100,1
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2018-03-26,07:48,80.22,80.24,80.2,80.24,1126,11
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,07:48,60.96,60.98,60.94,60.94,2003,13
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,07:48,81.34,81.38,81.32,81.32,678,12
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2018-03-26,07:48,44.64,44.64,44.64,44.64,57,1
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,07:48,108.25,108.3,108.25,108.3,1823,9
"DE0006046113","B8F","BIOFRONTERA AG NA O.N.","Common stock","EUR",2505001,2018-03-26,07:48,6.28,6.28,6.28,6.28,1580,2
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,07:48,79.88,79.92,79.84,79.84,1113,13
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,07:48,104.2,104.2,104.2,104.2,739,6
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,07:48,82.3,82.36,82.3,82.36,1066,11
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2018-03-26,07:48,148.4,148.4,148.4,148.4,7,1
"DE0006190705","HAE","HAEMATO AG O.N.","Common stock","EUR",2505013,2018-03-26,07:48,5.94,5.94,5.94,5.94,123,1
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2018-03-26,07:48,41.68,41.68,41.68,41.68,53,1
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2018-03-26,07:48,34.84,34.86,34.84,34.86,510,3
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,07:48,22.24,22.24,22.22,22.22,10146,10
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2018-03-26,07:48,168.1,168.1,168.1,168.1,95,2
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,07:48,76.16,76.22,76.16,76.18,457,7
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2018-03-26,07:48,34.58,34.59,34.58,34.58,300,2
"DE0006632003","MOR","MORPHOSYS AG O.N.","Common stock","EUR",2505055,2018-03-26,07:48,84.35,84.45,84.35,84.45,214,3
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2018-03-26,07:48,112.3,112.3,112.3,112.3,57,3
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,07:48,19.89,19.89,19.885,19.885,5686,11
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,07:48,66.19,66.19,66.13,66.15,573,8
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,07:48,84.13,84.16,84.08,84.08,3863,32
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,07:48,101.84,101.88,101.82,101.84,1901,14
"DE0007257503","CEC","CECONOMY AG  ST O.N.","Common stock","EUR",2505090,2018-03-26,07:48,9.32,9.33,9.32,9.32,1972,13
"DE0007276503","YSN","SECUNET SECURITY AG O.N.","Common stock","EUR",2505093,2018-03-26,07:48,85.4,85.4,85.4,85.4,50,1
"DE0007297004","SZU","SUEDZUCKER AG  O.N.","Common stock","EUR",2505095,2018-03-26,07:48,14.75,14.775,14.75,14.775,1156,4
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,07:48,95.82,95.82,95.78,95.8,236,3
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,07:48,21.43,21.44,21.42,21.42,8279,17
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,07:48,155.2,155.22,155.1,155.14,2321,26
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2018-03-26,07:48,12.69,12.69,12.68,12.68,774,4
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,07:48,25.58,25.6,25.58,25.59,2024,7
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,07:48,181.06,181.1,180.86,180.86,2295,31
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,07:48,184.6,184.6,184.55,184.55,1688,19
"DK0060534915","NOVC","NOVO-NORDISK NAM.B DK-,20","Common stock","EUR",2505141,2018-03-26,07:48,40.14,40.14,40.14,40.14,200,1
"GB00B03MLX29","R6C","ROYAL DUTCH SHELL A EO-07","Common stock","EUR",2505360,2018-03-26,07:48,25.6,25.6,25.6,25.6,100,1
"GB00B1XZS820","NGLB","ANGLO AMERICAN DL-,54945","Common stock","EUR",2505363,2018-03-26,07:48,19.064,19.064,19.054,19.054,2280,4
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2018-03-26,07:48,23.1,23.11,23.1,23.11,457,3
"IE00B441G979","IBCH","ISHSV.MSCI W.EUR HGD ACC","ETF","EUR",2505679,2018-03-26,07:48,48.899,48.899,48.899,48.899,934,1
"LU0061462528","RRTL","RTL GROUP","Common stock","EUR",2505811,2018-03-26,07:48,66.7,66.75,66.7,66.7,100,2
"LU0307018795","SFQ","SAF HOLLAND S.A.   EO-,01","Common stock","EUR",2505867,2018-03-26,07:48,17.14,17.14,17.14,17.14,100,1
"LU0496786574","LYPS","MUL-LYX.S+P500UC.ETF D-EO","ETF","EUR",2505993,2018-03-26,07:48,21.668,21.668,21.668,21.668,500,1
"LU1296758029","CCAP","CORESTATE CAPITAL HLDG","Common stock","EUR",2506149,2018-03-26,07:48,47.5,47.5,47.5,47.5,15,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2018-03-26,07:48,34.95,34.95,34.95,34.95,10000,1
"NL0000009355","UNI3","UNILEVER CVA    EO -,16","Common stock","EUR",2506255,2018-03-26,07:48,43.21,43.21,43.21,43.21,2,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,07:48,0.243,0.243,0.2411,0.2413,134851,13
